sample_id,year,month,day,date,time,latitude,longitude,station_num,station_depth,sampling_depth,group,species,group_species,count,
537,2005,Jun,8,2005-06-08,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
538,2005,Jun,8,2005-06-08,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
539,2005,Jun,8,2005-06-08,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
540,2005,Jun,8,2005-06-08,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
541,2005,Mar,10,2005-03-10,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
542,2005,Mar,10,2005-03-10,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
543,2005,Mar,10,2005-03-10,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
544,2005,Mar,10,2005-03-10,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
545,2005,Mar,10,2005-03-10,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
546,2005,Mar,10,2005-03-10,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
547,2005,Apr,11,2005-04-11,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
548,2005,Apr,11,2005-04-11,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
549,2005,Apr,11,2005-04-11,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
550,2005,Apr,11,2005-04-11,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
551,2005,Apr,11,2005-04-11,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
552,2005,Apr,11,2005-04-11,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
553,2005,May ,11,2005-05-11,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
554,2005,May ,11,2005-05-11,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
555,2005,May ,11,2005-05-11,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
556,2005,May ,11,2005-05-11,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
557,2005,May ,11,2005-05-11,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
558,2005,May ,11,2005-05-11,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
559,2005,Jan,13,2005-01-13,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
560,2005,Jan,13,2005-01-13,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
561,2005,Jan,13,2005-01-13,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
562,2005,Jan,13,2005-01-13,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
563,2005,Jan,13,2005-01-13,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
564,2005,Jan,13,2005-01-13,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
565,2005,Jul,14,2005-07-14,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
566,2005,Jul,14,2005-07-14,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
567,2005,Jul,14,2005-07-14,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
568,2005,Jul,14,2005-07-14,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
569,2005,Jul,14,2005-07-14,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
570,2005,Jul,14,2005-07-14,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
571,2005,Jul,14,2005-07-14,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
572,2005,Jul,14,2005-07-14,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
573,2005,Jul,14,2005-07-14,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
574,2005,Jul,14,2005-07-14,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
575,2005,Jul,14,2005-07-14,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
576,2005,Jul,14,2005-07-14,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
577,2005,Feb,15,2005-02-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
578,2005,Feb,15,2005-02-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
579,2005,Feb,15,2005-02-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
580,2005,Feb,15,2005-02-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
581,2005,Feb,15,2005-02-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
582,2005,Feb,15,2005-02-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
583,2005,Jun,15,2005-06-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
584,2005,Jun,15,2005-06-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
585,2005,Jun,15,2005-06-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
586,2005,Jun,15,2005-06-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
587,2005,Jun,15,2005-06-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
588,2005,Jun,15,2005-06-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
589,2005,Jun,15,2005-06-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
590,2005,Jun,15,2005-06-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
591,2005,Jun,15,2005-06-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
592,2005,Jun,15,2005-06-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
593,2005,Jun,15,2005-06-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
594,2005,Jun,15,2005-06-15,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
595,2005,Aug,16,2005-08-16,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
596,2005,Aug,16,2005-08-16,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
597,2005,Aug,16,2005-08-16,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
598,2005,Aug,16,2005-08-16,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
599,2005,Aug,16,2005-08-16,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
600,2005,Aug,16,2005-08-16,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
601,2005,Mar,16,2005-03-16,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
602,2005,Mar,16,2005-03-16,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
603,2005,Mar,16,2005-03-16,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
604,2005,Mar,16,2005-03-16,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
605,2005,Mar,16,2005-03-16,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
606,2005,Mar,16,2005-03-16,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
607,2005,May ,19,2005-05-19,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
608,2005,May ,19,2005-05-19,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
609,2005,May ,19,2005-05-19,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
610,2005,May ,19,2005-05-19,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
611,2005,May ,19,2005-05-19,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
612,2005,May ,19,2005-05-19,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
613,2005,May ,19,2005-05-19,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
614,2005,May ,19,2005-05-19,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
615,2005,May ,19,2005-05-19,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
616,2005,May ,19,2005-05-19,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
617,2005,May ,19,2005-05-19,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
618,2005,May ,19,2005-05-19,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
619,2005,Apr,20,2005-04-20,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
620,2005,Apr,20,2005-04-20,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
621,2005,Apr,20,2005-04-20,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
622,2005,Apr,20,2005-04-20,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
623,2005,Apr,20,2005-04-20,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
624,2005,Apr,20,2005-04-20,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
625,2005,Mar,21,2005-03-21,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
626,2005,Mar,21,2005-03-21,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
627,2005,Mar,21,2005-03-21,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
628,2005,Mar,21,2005-03-21,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
629,2005,Mar,21,2005-03-21,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
630,2005,Mar,21,2005-03-21,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
631,2005,Feb,23,2005-02-23,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
632,2005,Feb,23,2005-02-23,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
633,2005,Feb,23,2005-02-23,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
634,2005,Feb,23,2005-02-23,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
635,2005,Feb,23,2005-02-23,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
636,2005,Feb,23,2005-02-23,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
637,2005,Nov,23,2005-11-23,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
638,2005,Nov,23,2005-11-23,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
639,2005,Nov,23,2005-11-23,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
640,2005,Nov,23,2005-11-23,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,0,
641,2005,Nov,23,2005-11-23,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
642,2005,Nov,23,2005-11-23,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
643,2005,Jul,26,2005-07-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
644,2005,Jul,26,2005-07-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
645,2005,Jul,26,2005-07-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
646,2005,Jul,26,2005-07-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
647,2005,Jul,26,2005-07-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
648,2005,Jul,26,2005-07-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
649,2005,Jul,26,2005-07-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
650,2005,Jul,26,2005-07-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
651,2005,Jul,26,2005-07-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
652,2005,Jul,26,2005-07-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
653,2005,Jul,26,2005-07-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
654,2005,Jul,26,2005-07-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
655,2005,May ,26,2005-05-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
656,2005,May ,26,2005-05-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
657,2005,May ,26,2005-05-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
658,2005,May ,26,2005-05-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
659,2005,May ,26,2005-05-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
660,2005,May ,26,2005-05-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
661,2005,May ,26,2005-05-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium minutum,,0,
662,2005,May ,26,2005-05-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamarense,,0,
663,2005,May ,26,2005-05-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium tamiyavanichii,,0,
664,2005,May ,26,2005-05-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Alexandrium spp.,,NA,
665,2005,May ,26,2005-05-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Gymnodinium catenatum,,0,
666,2005,May ,26,2005-05-26,,"16°15'91""N","119°56'53""E",Wawa,,,,Pyrodinium bahamense var. compressum,,0,
667,2005,Feb,1,2005-02-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium minutum,,0,
668,2005,Feb,1,2005-02-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium tamarense,,0,
669,2005,Feb,1,2005-02-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium tamiyavanichii,,0,
670,2005,Feb,1,2005-02-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium spp.,,NA,
671,2005,Feb,1,2005-02-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Gymnodinium catenatum,,0,
672,2005,Feb,1,2005-02-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Pyrodinium bahamense var. compressum,,0,
673,2005,Feb,1,2005-02-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium minutum,,0,
674,2005,Feb,1,2005-02-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium tamarense,,0,
675,2005,Feb,1,2005-02-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium tamiyavanichii,,0,
676,2005,Feb,1,2005-02-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium spp.,,NA,
677,2005,Feb,1,2005-02-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Gymnodinium catenatum,,0,
678,2005,Feb,1,2005-02-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Pyrodinium bahamense var. compressum,,0,
679,2005,Feb,1,2005-02-01,,,,Luciente,,,,Alexandrium minutum,,0,
680,2005,Feb,1,2005-02-01,,,,Luciente,,,,Alexandrium tamarense,,0,
681,2005,Feb,1,2005-02-01,,,,Luciente,,,,Alexandrium tamiyavanichii,,0,
682,2005,Feb,1,2005-02-01,,,,Luciente,,,,Alexandrium spp.,,NA,
683,2005,Feb,1,2005-02-01,,,,Luciente,,,,Gymnodinium catenatum,,0,
684,2005,Feb,1,2005-02-01,,,,Luciente,,,,Pyrodinium bahamense var. compressum,,0,
685,2005,Feb,1,2005-02-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium minutum,,0,
686,2005,Feb,1,2005-02-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium tamarense,,0,
687,2005,Feb,1,2005-02-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium tamiyavanichii,,0,
688,2005,Feb,1,2005-02-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium spp.,,NA,
689,2005,Feb,1,2005-02-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Gymnodinium catenatum,,0,
690,2005,Feb,1,2005-02-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Pyrodinium bahamense var. compressum,,0,
691,2005,Jun,1,2005-06-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium minutum,,0,
692,2005,Jun,1,2005-06-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium tamarense,,0,
693,2005,Jun,1,2005-06-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium tamiyavanichii,,0,
694,2005,Jun,1,2005-06-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium spp.,,NA,
695,2005,Jun,1,2005-06-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Gymnodinium catenatum,,0,
696,2005,Jun,1,2005-06-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Pyrodinium bahamense var. compressum,,0,
697,2005,Jun,1,2005-06-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium minutum,,0,
698,2005,Jun,1,2005-06-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium tamarense,,0,
699,2005,Jun,1,2005-06-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium tamiyavanichii,,0,
700,2005,Jun,1,2005-06-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium spp.,,NA,
701,2005,Jun,1,2005-06-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Gymnodinium catenatum,,0,
702,2005,Jun,1,2005-06-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Pyrodinium bahamense var. compressum,,0,
703,2005,Jun,1,2005-06-01,,,,Luciente,,,,Alexandrium minutum,,0,
704,2005,Jun,1,2005-06-01,,,,Luciente,,,,Alexandrium tamarense,,0,
705,2005,Jun,1,2005-06-01,,,,Luciente,,,,Alexandrium tamiyavanichii,,0,
706,2005,Jun,1,2005-06-01,,,,Luciente,,,,Alexandrium spp.,,NA,
707,2005,Jun,1,2005-06-01,,,,Luciente,,,,Gymnodinium catenatum,,0,
708,2005,Jun,1,2005-06-01,,,,Luciente,,,,Pyrodinium bahamense var. compressum,,0,
709,2005,Jun,1,2005-06-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium minutum,,0,
710,2005,Jun,1,2005-06-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium tamarense,,0,
711,2005,Jun,1,2005-06-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium tamiyavanichii,,0,
712,2005,Jun,1,2005-06-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium spp.,,NA,
713,2005,Jun,1,2005-06-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Gymnodinium catenatum,,0,
714,2005,Jun,1,2005-06-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Pyrodinium bahamense var. compressum,,0,
715,2005,Mar,1,2005-03-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium minutum,,0,
716,2005,Mar,1,2005-03-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium tamarense,,0,
717,2005,Mar,1,2005-03-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium tamiyavanichii,,0,
718,2005,Mar,1,2005-03-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium spp.,,NA,
719,2005,Mar,1,2005-03-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Gymnodinium catenatum,,0,
720,2005,Mar,1,2005-03-01,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Pyrodinium bahamense var. compressum,,0,
721,2005,Mar,1,2005-03-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium minutum,,0,
722,2005,Mar,1,2005-03-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium tamarense,,0,
723,2005,Mar,1,2005-03-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium tamiyavanichii,,0,
724,2005,Mar,1,2005-03-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium spp.,,NA,
725,2005,Mar,1,2005-03-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Gymnodinium catenatum,,0,
726,2005,Mar,1,2005-03-01,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Pyrodinium bahamense var. compressum,,0,
727,2005,Mar,1,2005-03-01,,,,Luciente,,,,Alexandrium minutum,,0,
728,2005,Mar,1,2005-03-01,,,,Luciente,,,,Alexandrium tamarense,,0,
729,2005,Mar,1,2005-03-01,,,,Luciente,,,,Alexandrium tamiyavanichii,,0,
730,2005,Mar,1,2005-03-01,,,,Luciente,,,,Alexandrium spp.,,NA,
731,2005,Mar,1,2005-03-01,,,,Luciente,,,,Gymnodinium catenatum,,0,
732,2005,Mar,1,2005-03-01,,,,Luciente,,,,Pyrodinium bahamense var. compressum,,0,
733,2005,Mar,1,2005-03-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium minutum,,0,
734,2005,Mar,1,2005-03-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium tamarense,,0,
735,2005,Mar,1,2005-03-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium tamiyavanichii,,0,
736,2005,Mar,1,2005-03-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium spp.,,NA,
737,2005,Mar,1,2005-03-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Gymnodinium catenatum,,0,
738,2005,Mar,1,2005-03-01,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Pyrodinium bahamense var. compressum,,0,
739,2005,Aug,2,2005-08-02,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium minutum,,0,
740,2005,Aug,2,2005-08-02,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium tamarense,,0,
741,2005,Aug,2,2005-08-02,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium tamiyavanichii,,0,
742,2005,Aug,2,2005-08-02,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium spp.,,NA,
743,2005,Aug,2,2005-08-02,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Gymnodinium catenatum,,0,
744,2005,Aug,2,2005-08-02,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Pyrodinium bahamense var. compressum,,0,
745,2005,Aug,2,2005-08-02,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium minutum,,0,
746,2005,Aug,2,2005-08-02,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium tamarense,,0,
747,2005,Aug,2,2005-08-02,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium tamiyavanichii,,0,
748,2005,Aug,2,2005-08-02,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Alexandrium spp.,,NA,
749,2005,Aug,2,2005-08-02,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Gymnodinium catenatum,,0,
750,2005,Aug,2,2005-08-02,,"16°18'13.1""N","119°54'58.9""E",Culang,,,,Pyrodinium bahamense var. compressum,,0,
751,2005,Aug,2,2005-08-02,,,,Luciente,,,,Alexandrium minutum,,0,
752,2005,Aug,2,2005-08-02,,,,Luciente,,,,Alexandrium tamarense,,0,
753,2005,Aug,2,2005-08-02,,,,Luciente,,,,Alexandrium tamiyavanichii,,0,
754,2005,Aug,2,2005-08-02,,,,Luciente,,,,Alexandrium spp.,,NA,
755,2005,Aug,2,2005-08-02,,,,Luciente,,,,Gymnodinium catenatum,,0,
756,2005,Aug,2,2005-08-02,,,,Luciente,,,,Pyrodinium bahamense var. compressum,,0,
757,2005,Aug,2,2005-08-02,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium minutum,,0,
758,2005,Aug,2,2005-08-02,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium tamarense,,0,
759,2005,Aug,2,2005-08-02,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium tamiyavanichii,,0,
760,2005,Aug,2,2005-08-02,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Alexandrium spp.,,NA,
761,2005,Aug,2,2005-08-02,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Gymnodinium catenatum,,0,
762,2005,Aug,2,2005-08-02,,"16°19'04.5""N"," 119°55'30.4""E",Luna,,,,Pyrodinium bahamense var. compressum,,0,
763,2005,May ,4,2005-05-04,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium minutum,,0,
764,2005,May ,4,2005-05-04,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium tamarense,,0,
765,2005,May ,4,2005-05-04,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium tamiyavanichii,,0,
766,2005,May ,4,2005-05-04,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Alexandrium spp.,,NA,
767,2005,May ,4,2005-05-04,,"16°17'59.4""N","119°54'57.7""E",Catubig,,,,Gymnodinium catenatum,,0,
